keyword,title,creator,abstract,date,subject,publisher,id
charlemagne,"Vive l'eau, pièce lue au banquet de la Saint-Charlemagne, le 2 janvier 1862, par J.-B. Buzy,...","Buzy, J.-B.. Auteur du texte",Appartient à l’ensemble documentaire : Bourgogn1,1862,,impr. de Duchemin (Sens),https://gallica.bnf.fr/ark:/12148/bpt6k5846622j
charlemagne,Fête de la Saint-Charlemagne. 1863. Vers lus au banquet annuel du Lycée Bonaparte. Nouveau plan d'études (par Georges Bousquet),"Bousquet, Georges (1846-1937). Auteur du texte",Avec mode texte,1863,,impr. de H. Plon (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k58092346
charlemagne,Généalogie des maisons souveraines de l'Europe depuis le 1er janvier 1846 jusqu'à Guillaume Ier le Conquérant... : jusqu'à l'empereur Charlemagne / [par Bellencontre],Bellencontre (notaire à Falaise). Auteur du texte,Avec mode texte,1846,Rois et souverains -- France; Rois et souverains -- Généalogie,impr. de Crapelet (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1913260h
charlemagne,Annales de l'Empire depuis Charlemagne. Tome 1 / . Par l'auteur du siècle de Louis XIV,Voltaire (1694-1778). Auteur du texte,,1753,,"A Basle, chez Jean Henri Decker, 1753",https://gallica.bnf.fr/ark:/12148/bpt6k717655
charlemagne,"""Dialogus inter Lessepsium et Ricapinum"" : poème récité au banquet de la Saint-Charlemagne, le 31 janvier 1885 / par MM. Louis Bertrand et Paul Sirven, élèves du Lycée Henri IV","Sirven, Paul (1865-1953). Auteur du texte; Bertrand, Louis (1866-1941). Auteur du texte",Avec mode texte,1885,,E. Branchard (Briey),https://gallica.bnf.fr/ark:/12148/bd6t54204562b
charlemagne,"La civilisation chrétienne chez les Francs : recherches sur l'histoire ecclésiastique, politique et littéraire des temps mérovingiens et sur le règne de Charlemagne (4e édition) / par A.-F. Ozanam,...","Ozanam, Frédéric (1813-1853). Auteur du texte",Appartient à l’ensemble documentaire : CentSev001,1872,,Lecoffre fils (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k96098069
charlemagne,"Histoire générale de la littérature du moyen âge en Occident. Histoire de la littérature latine chrétienne, depuis l'époque de Charlemagne jusqu'à la mort de Charles le Chauve / par A. Ebert,... ; traduite de l'allemand par le Dr Joseph Aymeric,... et le Dr James Condamin,...","Ebert, Adolf (1820-1890). Auteur du texte",Appartient à l’ensemble documentaire : CentSev001,1883-1889,,E. Leroux (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9795221d
charlemagne,"Le Luxor : strophes nationales présentées au Roi, le 31 octobre 1836 / [signé Napoléon Crevel de Charlemagne]","Crevel de Charlemagne, Louis-Ernest (1807-1882). Auteur du texte",Avec mode texte,1836,,impr. de E. Duverger (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6553515w
charlemagne,Une vie artiste [Mélingue]. Chronique de Charlemagne. Praxède. Pierre le Cruel... Édition illustrée par J. A. Beaucé et Éd. Coppin / Alexandre Dumas,"Dumas, Alexandre (1802-1870). Auteur du texte",Avec mode texte,1857,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6119648d
charlemagne,"Napoléon III et Abd-el-Kader, Charlemagne et Witikind : étude historique et politique : biographie de l'émir... / par le Cte Eugène de Civry","Civry, Eugène de (Cte). Auteur du texte",Contient une table des matières,1853,Napoléon III (1808-1873 ; empereur des Français); ʿAbd al-Qādir ibn Muḥyī al-Dīn al-Ǧazā'irī (1808-1883); Charlemagne (0742-0814 ; empereur d'Occident),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k54266451
charlemagne,"Le parfait secrétaire des grands hommes ou Les lettres de Sapho, Platon, Vercingétorix, Cléopâtre, Marie-Madeleine, Charlemagne, Jeanne d'Arc et autres personnages illustres / mises au jour par Vrain Lucas ; [éd. par] Georges Girard",Vrain-Lucas (1816-1881). Auteur du texte,Collection : Fantaisies littéraires ; 1,1924,,Cité des livres (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k30659494
charlemagne,"Discours prononcé par M. Thiénot,... le jour de la distribution des prix du Lycée Charlemagne, 14 août 1849","Thiénot, Jules. Auteur du texte",Avec mode texte,1849,,impr. Chassaignon (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1504971s
charlemagne,Annales de l'Empire depuis Charlemagne . Par l'auteur du Siècle de Louis XIV. [Tome I],Voltaire (1694-1778). Auteur du texte,,1754,,"A Basle, chez Jean Henri Decker, 1753 [i.e. 1754]",https://gallica.bnf.fr/ark:/12148/bpt6k71767v
charlemagne,"Abrégé de l'Histoire universelle depuis Charlemagne jusques à Charlequint , par M. de Voltaire. Tome premier [-second]",Voltaire (1694-1778). Auteur du texte,Contient une table des matières,1753,Histoire médiévale,Jean Néaulme (La Haye),https://gallica.bnf.fr/ark:/12148/bpt6k72059j
charlemagne,Annales d'Eginhard ; Vie de Charlemagne. Des faits et gestes de Charlemagne / par un moine de Saint-Gall. Vie de Louis le Débonnaire / par Thégan,"Eginhard (0770?-0840). Auteur du texte; Notker le Bègue (0840?-0912). Auteur du texte; Thégan (0800?-0849?). Auteur du texte; Astronome, L'. Auteur du texte; Nithard (0800?-0844). Auteur du texte",Collection : Collection de mémoires relatifs à l'histoire de France ; 3,1824,Charlemagne (0742-0814 ; empereur d'Occident); Louis Ier (0778-0840 ; empereur d'Occident),J.-L. Brière (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k91447t
charlemagne,La Saint-Charlemagne de 1861. A mes jeunes amis du collège de Chartres. Une Fête à Boudin en 1824. (Signé : Calluet.),"Calluet, Abbé (18..?-1863?). Auteur du texte",Appartient à l’ensemble documentaire : Centre1,1861,,impr. de A. Gouverneur (Nogent-le-Rotrou),https://gallica.bnf.fr/ark:/12148/bpt6k56618057
charlemagne,"Histoire de la décadence de l'Empire après Charlemagne et des différends des empereurs avec les papes, au sujet des investitures et de l'indépendance, par le P. Louis Maimbourg...","Maimbourg, Louis (1610-1686). Auteur du texte",Avec mode texte,1679,,impr. de S. Mabre-Cramoisy (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k87149888
charlemagne,"Traité historique des monnoyes de France ; avec leurs figures, depuis le commencement de la monarche jusqu'à présent. Augmenté d'une dissertation historique sur quelques monnoyes de Charlemagne, de Louis le Débonnaire, de Lothaire et de leurs successeurs, frapées [""sic""] dans Rome... Sur l'imprimé à Paris . Par M. Le Blanc","Le Blanc, François (16..-1698). Auteur du texte",Appartient à l’ensemble documentaire : GTextes1,1692,Monnaie -- France (Ancien Régime),"sur l'imprimé à Paris, P. Mortier (Amsterdam)",https://gallica.bnf.fr/ark:/12148/bpt6k87274398
charlemagne,"Entretien de Charlemagne et du sénateur Tronchet, dans l'Élysée, sur l'état actuel de la France et sur le rétablissement de l'Université . Par M. Crouzet,...","Crouzet, Pierre (1753-1811). Auteur du texte",Avec mode texte,1806,,F. Didot (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k62156470
charlemagne,Sommaire historique de l'influence française en Orient depuis Charlemagne et Haroun-al-Raschid jusqu'à nos jours... / [par le Dr Barrachin],"Barrachin, Louis-Gaspard (1791-1854). Auteur du texte",Avec mode texte,1843,,impr. de Sapia (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1503556d
charlemagne,"Polyptyque de l'abbé Irminon ou Dénombrement des manses, des serfs et des revenus de l'abbaye de Saint-Germain-des-Prés sous le règne de Charlemagne. Tome 1 / publié... avec des prolégomènes... par M. B. Guérard,...",,Contient une table des matières,1844,,Impr. royale (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6375535b
charlemagne,"Optimiste et Pessimiste, par M. Bouteiller,... pièce lue au banquet de la Saint-Charlemagne","Bouteiller, Achille. Auteur du texte",Avec mode texte,1872,,impr. de E. Garnier (Chartres),https://gallica.bnf.fr/ark:/12148/bpt6k58092398
charlemagne,La polka et la mazurka : quadrilles historiques et fantastiques / [signé : N. C. de Charlemagne],"Crevel de Charlemagne, Louis-Ernest (1807-1882). Auteur du texte",Avec mode texte,1844,,impr. d'E. Duverger (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5372335p
charlemagne,"Homère, ou L'origine de l'Iliade et de l'Odyssée , poème ; suivi de fragmens d'un poëme intitulé : Charlemagne. Par J.-B. Barjaud","Barjaud, Jean-Baptiste-Benoît (1785-1813). Auteur du texte",Contient une table des matières,1811,,Blanchard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k97371159
charlemagne,"Abrégé chronologique ou extrait de l'histoire de France par le Sieur de Mézeray, commençant à Pharamond et finissant à la fin du règne de Charlemagne. Tome 1",,Avec mode texte,1687,,J. B. de Ville (Lyon),https://gallica.bnf.fr/ark:/12148/bpt6k87274131
charlemagne,"Voyages dans l'ancienne France, sous Clovis et Charlemagne. Tome 1 / , dans les cinquième, sixième et neuvième siècles de l'ère chrétienne, par Antoine Miéville","Miéville, Antoine (1766-1852). Auteur du texte",Avec mode texte,1810,,N. Barba (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5372355c
charlemagne,"France. Vers lus au banquet de la Saint-Charlemagne, le 26 janvier 1861, par Auguste Boucher,...","Boucher, Auguste (1837-1910). Auteur du texte",Avec mode texte,1861,,impr. de P.-A. Bourdier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5697304s
charlemagne,"Berthe au grand pied : femme de Pépin le Bref, mère de Charlemagne / par Maurice Bedel","Bedel, Maurice (1883-1954). Auteur du texte",Collection : Les reines de France,1943,Berthe de Laon (07..-0783); Pépin le Bref (0715?-0768),Les Éditions de France (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k11776952
charlemagne,Collège de Chartres. 1863. La Saint-Charlemagne. Une Promenade au Bois de Boulogne. (Signé : Calluet.),"Calluet, Abbé (18..?-1863?). Auteur du texte",Appartient à l’ensemble documentaire : Centre1,1863,,Gouverneur (Nogent-le-Rotrou),https://gallica.bnf.fr/ark:/12148/bpt6k5727033s
charlemagne,[Institution faite par Charlemagne de l'eschole royale et publique de Paris vulgairement dite l'Université],,Avec mode texte,1667,,"[S.l., après 1667]",https://gallica.bnf.fr/ark:/12148/bpt6k87289540
charlemagne,"Chronologie des machines de guerre et de l'artillerie, depuis Charlemagne jusqu'à Charles X , par le général Marion,...","Marion, Claude (1777-1847). Auteur du texte",Avec mode texte,1828,,impr. de Quinquenpoix (Doullens),https://gallica.bnf.fr/ark:/12148/bpt6k857281h
charlemagne,"Les Morts mystérieuses de l'histoire. Nouvelle édition, revue, corrigée et augmentée... Première série. Rois, reines et princes français, de Charlemagne à Louis XIII. Préface du professeur Lacassagne,.... Série 1 / Dr Cabanès","Cabanès, Augustin (1862-1928). Auteur du texte",Contient une table des matières,1910,Médecine,,https://gallica.bnf.fr/ark:/12148/bpt6k8630706s
charlemagne,Le voyage de M.M. Dunanan père et fils. La ronde des crèpes : [solo et chorur à 4 voix] / paroles de Siraudin et J. Moinaux ; musique de Jacques Offenbach ; accompagnement de guitare par C. de Charlemagne,"Offenbach, Jacques (1819-1880). Compositeur","Titre uniforme : Offenbach, Jacques (1819-1880). Compositeur. [Le voyage de MM. Dunanan père et fils. CK 606]. Extrait",1869,,"Heugel et C.ie, Éditeurs (Paris)",https://gallica.bnf.fr/ark:/12148/bpt6k3229237
charlemagne,"Éloge de Pierre Corneille, sa vie et ses ouvrages : monologue historique en un acte, en vers, dédié à la ville de Rouen ; suivi d'une Apothéose ; et d'une Marche triomphale / par Louis Crevel de Charlemagne,...","Crevel de Charlemagne, Louis-Ernest (1807-1882). Auteur du texte",Appartient à l’ensemble documentaire : HNormand1,1851,,l'auteur (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6208132g
charlemagne,"Histoire de la civilisation dans l'antiquité jusqu'au temps de Charlemagne (10e édition...) / par Ch. Seignobos,...","Seignobos, Charles (1854-1942). Auteur du texte",Contient une table des matières,1911,,Masson (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9802623f
charlemagne,"Épître à l'auteur de ""La Petite Ville"", par un poète de province (Alphonse Blondeau), suivie de notes, pour faciliter l'intelligence du texte... (par A. Charlemagne.)","Charlemagne, Armand (1753-1838). Auteur du texte",Avec mode texte,1801,,Dentu (Meaux ; et Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5762287k
charlemagne,"Conférence populaire. Florentin-Charlemagne Breton,...",,Avec mode texte,1890,"France (1870-1940, 3e République)",imp. de E. Vallier (Grenoble),https://gallica.bnf.fr/ark:/12148/bpt6k12654660
charlemagne,Observations de quelques patriotes sur la nécessité de conserver les monuments de la littérature et des arts,"Renouard, Antoine-Augustin (1765-1853). Auteur du texte; Charlemagne, Jean-Philippe-Victor (1766-1794). Auteur du texte; Chardin, Charles (1742-1826?). Auteur du texte",Appartient à l’ensemble documentaire : BibINHA,1793-1794,France (1792-1795),,https://gallica.bnf.fr/ark:/12148/bpt6k6524743c
charlemagne,"Histoire sommaire de la civilisation, depuis les origines jusqu'à Charlemagne / par Gustave Ducoudray,...","Ducoudray, Gustave (1838-1906). Auteur du texte",Contient une table des matières,1887,,Hachette (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k98099012
charlemagne,"Additions à l'Essai sur l'histoire générale &c. Et sur l'esprit & les moeurs des nation [sic] , depuis Charlemagne jusqu'à nos jours. Tirées de l'édition augmentée de 1761-1763. imprimée en VII [i.e. VIII] volumes. Pour servir de supplément à l'édition de 1757 en VII volumes",Voltaire (1694-1778). Auteur du texte,Avec mode texte,1764,,"A Amsterdam, M.DCC.LXIV",https://gallica.bnf.fr/ark:/12148/bpt6k1070494j
charlemagne,"Traité historique des poids et mesures et de la vérification depuis Charlemagne jusqu'à nos jours... / par M. Auguste Barny,...","Barny de Romanet, Jean-Baptiste-Auguste. Auteur du texte",Avec mode texte,1863,,L. Hachette (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k889147c
charlemagne,"Essay sur l'Histoire générale, et sur les moeurs et l'esprit des nations, depuis Charlemagne jusqu'a nos jours. Tome 3 / . Nouvelle edition, revuë, corrigée & considérablement augmentée. Tome premier [-huitième].","Voltaire (1694-1778). Auteur du texte; Voltaire (1694-1778). Auteur du texte; Voltaire (1694-1778). Auteur du texte; Damilaville, Etienne-Noël (1723-1768). Auteur du texte","Comprend : Le Siecle de Louis XIV ; Eclaircissemens historiques, à l'occasion d'un libelle calomnieux sur l'Essai de l'histoire generale ; Additions aux observations sur le libelle intitulé, les Erreurs de Mr. de V...",1761-1763,,"[Genève, Cramer] MDCCLXI-M.DCC.LXIII.",https://gallica.bnf.fr/ark:/12148/bpt6k9628118b
pépin le bref,"Les français en Italie : histoire des interventions françaises en Italie depuis Pépin le Bref, jusqu'à nos jours, 721-1849 / par Robert Hyenne","Hyenne, Robert (1834-1908). Auteur du texte",Collection : Bibliothèque pour tous illustrée,1858,,G. Havard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6358576n
pépin le bref,"Berthe au grand pied : femme de Pépin le Bref, mère de Charlemagne / par Maurice Bedel","Bedel, Maurice (1883-1954). Auteur du texte",Collection : Les reines de France,1943,Berthe de Laon (07..-0783); Pépin le Bref (0715?-0768),Les Éditions de France (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k11776952
pépin le bref,Histoire universelle et diplomatique. Histoire universelle et diplomatique contenant les événemens les plus remarquables depuis le partage de l'Empire jusqu'à Pépin le Bref / ... par M. Weguelin...,"Wegelin, Jakob. Auteur du texte",Avec mode texte,1776-1777,,G. J. Decker (Berlin),https://gallica.bnf.fr/ark:/12148/bpt6k6524191c
charles martel,"Moussay-la-Bataille : récit d'une visite faite sur les lieux où s'est livrée la bataille entre Charles Martel et les Sarrazins, octobre 732 / par M. Jules Richard","Richard, Jules-François (1810-1868). Auteur du texte",Appartient à l’ensemble documentaire : PoitouCh1,1845-1855,,impr. de L. Favre (Niort),https://gallica.bnf.fr/ark:/12148/bpt6k54712531
charles martel,"Charles Martel, poème épique en douze chants ; par E.-F.-M. Dupré-Deloire","Dupré Deloire, Esprit-François-Marie (1772-1831). Auteur du texte",Avec mode texte,1829,,Barba (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k56865912
chute de rome,"Les Chrétiens, ou la Chute de Rome, poëme en douze chants, par Cénac-Moncaut","Cénac-Moncaut, Justin (1814-1871). Auteur du texte",Avec mode texte,1865,,Amyot (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k56266851
invasions barbares,"Industrie longobarde : époque des invasions barbares / par le baron J. de Baye,...","Baye, Joseph de (1853-1931). Auteur du texte",Avec mode texte,1888,,Nilsson (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k932371t
invasions barbares,"Les Garanties de restitution de la dot en Languedoc, des invasions barbares à la fin de l'Ancien Régime / thèse pour le doctorat... présentée par Jean Burgues,... ; Université de Montpellier. Faculté de droit","Burgues, Jean. Auteur du texte",Avec mode texte,1937,,,https://gallica.bnf.fr/ark:/12148/bpt6k30413179
invasions barbares,"Les invasions barbares (9e éd. corr.) / Pierre Riché,... Philippe Le Maître,...","Riché, Pierre (1921-2019). Auteur du texte; Le Maître, Philippe (1948-....). Auteur du texte",Collection : Que sais-je ? ; 556,1996,Rome -- 3e-6e siècle (Grandes invasions); Europe -- 395-814,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k3405024h
invasions barbares,"Les invasions barbares et le peuplement de l'Europe / Secondes Journées de synthèse historique, 1939 ; avec la collaboration de Albert Dauzat, F. Gidon, René Grousset... [et al.] ; [avertissement par André Varagnac]",Journées de synthèse historique (2 ; 1939). Auteur du texte,Contient une table des matières,1953,,Presses universitaires de France (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k3400542m
invasions barbares,L'art en France : des invasions barbares à l'époque romane / par Louis Bréhier,"Bréhier, Louis (1868-1951). Auteur du texte",Collection : A travers l'art français,1929,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k33689988
bas-empire,"Les Facteurs de développement du droit romain privé au Bas-Empire... / Paul Collinet,...","Collinet, Paul (1869-1938). Auteur du texte",Avec mode texte,1928,,,https://gallica.bnf.fr/ark:/12148/bpt6k65279163
bas-empire,Les Scandales du bas-empire. [Signé : Démocrite.],Démocrite (05). Auteur du texte,Avec mode texte,1870,,impr. de E. Vert (Paris),https://gallica.bnf.fr/ark:/12148/bd6t57684111
bas-empire,"Histoire ancienne, romaine et du Bas-Empire . Table générale...","Ségur, Louis-Philippe de (1753-1830). Auteur du texte",Avec mode texte,1823,,impr. de Cosson (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6534159f
bas-empire,"Atlas pour l'Histoire universelle , par M. le Cte de Ségur, de l'Académie française. Partie ancienne, romaine et du Bas-Empire. Dirigé, dessiné et gravé par P. Tardieu. Avec le texte explicatif.","Ségur, Louis-Philippe de (1753-1830). Auteur du texte",Contient une table des matières,1822,,Alexis Eymery (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6526516d
bas-empire,"Cocodettes et petits crevés du bas-empire : des femmes, high-life, courtisanes, chien / Par le comte d' Esterno","Esterno, Ferdinand-Charles-Philippe d' (1805-1883). Auteur du texte",Avec mode texte,,,Impr. A. Mertens (Bruxelles),https://gallica.bnf.fr/ark:/12148/bd6t53864462
bas-empire,"Faculté de droit de Bordeaux. De l'Organisation du travail au Bas-Empire d'après le Code théodosien, en droit romain. Des Associations professionnelles d'après la loi du 21 mars 1884, en droit français. Thèse pour le doctorat... par J. Georget,...","Georget, J.. Auteur du texte",Appartient à l’ensemble documentaire : Aquit1,1895,,impr. de A. Simon (Blaye),https://gallica.bnf.fr/ark:/12148/bpt6k57867072
bas-empire,"Paris sous le Bas-Empire ou Paris actuel : notes inédites (2e édition considérablement augmentée, avec la Clef des noms) / par Lambert,...",Lambert (09). Auteur du texte,Appartient à l’ensemble documentaire : VilledePa1,1871,,W. Jeffs (Londres),https://gallica.bnf.fr/ark:/12148/bpt6k57771998
bas-empire,Paris sous le Bas-Empire ou Paris actuel : notes inédites (2e édition considérablement augmentée avec la clef des noms) / par Lambert...,Lambert (09). Auteur du texte,Avec mode texte,1871,,Librairie étrangère de W. Jeffs (Londres),https://gallica.bnf.fr/ark:/12148/bpt6k6451703h
bas-empire,"Récits de l'histoire romaine au Ve siècle : derniers temps de l'Empire d'Occident / par M. Amédée Thierry,...","Thierry, Amédée (1797-1873). Auteur du texte",Contient une table des matières,1860,Rome -- 3e-6e siècle (Grandes invasions); Rome -- 284-476 (Bas-Empire),Didier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k27852h
völkerwanderung,Münzen aus der zeit der völkerwanderung / Adolph Hess,,Vendeur : Adolph Hess Nachfolger. Vendeur,1922,Numismatique,Adolph Hess Nachfolger (Frankfurt),https://gallica.bnf.fr/ark:/12148/bpt6k9811935n
völkerwanderung,"Katalog 234 : Antike Münzen, Münzen der Völkerwanderungszeit, Typensammlung mittelalterlicher Goldmünzen, Goldmünzen und -Medaillen / Adolph Hess",,Vendeur : Adolph Hess Nachfolger. Vendeur,,Numismatique,Adolph Hess Nachfolger (Frankfurt),https://gallica.bnf.fr/ark:/12148/bpt6k9812463j
völkerwanderung,"Sammlung professor Dr. Jul. Naue München : keramik, figürliche terrakotten, marmorbildwerke, bronze-ind edelmetallarbeiten : der vorgeschichtlichen zeit und des klassischen altertums inkl. spätrömischer und völkerwanderungszeit. / Otto Helbing",,[Vente. Numismatique. 1908-05-19. Munich],1908,Numismatique,Otto Helbing (Munich),https://gallica.bnf.fr/ark:/12148/bpt6k9790974d
völkerwanderung,"Sammlung eines Numismatikers in Kleinasien. Versteigerungs-Katalog Nr. 60 : 2 juillet 1928. Antike Münzen. Münzen der Byzantiner, der Barbaren und Völkerwanderungszeit / Adolph E. Cahn",,[Vente. Art. 1928-07-02. Frankfort],1928,Numismatique,Adolph E. Cahn (Frankfort),https://gallica.bnf.fr/ark:/12148/bd6t5397255x
völkerwanderung,[Katalog 287 Gold völkerwanderung Mecklenburg Frankfurt Neuzeit 2 vol. Text et Tafeln]. Numéro 287,,[Vente. Numismatique. 1975-03-18 - 1975-03-20. Francfort],1975,,Busso Peus (Francfort?),https://gallica.bnf.fr/ark:/12148/bd6t5383970j
völkerwanderung,[Antike Münzen Griechen. Romen. Bysantiner Völkerwanderung. Kelten],,[Vente. Numismatique. 1954-03-15. Francfort],1954,,Busso Peus (Francfort?),https://gallica.bnf.fr/ark:/12148/bd6t5383923z
völkerwanderung,"Sammlung Moritz Simon, Berlin. Versteigerungs-Katalog 68 : 26 novembre 1930. Römer / Griechen, Byzantiner, Barbaren, Völkerwanderung / Adolph E. Cahn",,"Vendeur : Cahn, Adolph E.. Vendeur",1930,Numismatique,Adolph E. Cahn (Francfort),https://gallica.bnf.fr/ark:/12148/bd6t53813840
wisigoth,"De l'Application des lois wisigothiques dans le Midi de la France, par M. Brissaud","Brissaud, Jean-Baptiste (1854-1904). Auteur du texte",Avec mode texte,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6115319d
wisigoth,La cité de Carcassonne et les trésors des Wisigoths / [signé F. Jaffus],"Jaffus, Firmin. Auteur du texte",Appartient à l’ensemble documentaire : LangRous1,1867,,impr. de L. Pomiès (Carcassonne),https://gallica.bnf.fr/ark:/12148/bpt6k5742208d
wisigoth,Description générale des monnaies des rois wisigoths d'Espagne / Aloïss Heiss,"Heiss, Aloïss. Auteur du texte",Avec mode texte,1872,Numismatique médiévale,Impr. nationale (Paris),https://gallica.bnf.fr/ark:/12148/bd6t542002711
wisigoth,"[Monnaies antiques, romaines, gauloises, mérovingiennes et Wisigothes. Monnaies françaises et étrangères. Jetons, médailles, décorations, livres. Coll. G...]",,[Vente. Numismatique. 1913-10-27. Paris],1913,,Etienne Bourgey (Paris?),https://gallica.bnf.fr/ark:/12148/bpt6k9778140s
wisigoth,"Histoire de la législation des anciens Germains. Wisigoths, Baüvariens, Alamanns, Burgundions, Francs-saliens, Francs-ripuaires / par Garabed-Artin Davoud-Oghlou","Davoud Oghlou, Garabed Artin. Auteur du texte",Contient une table des matières,1845,,(Berlin),https://gallica.bnf.fr/ark:/12148/bpt6k9791498d
ostrogoth,Le gouvernement de Théodoric et la domination des Ostrogoths en Italie d'après les oeuvres d'Ennodius / par Maurice Dumoulin,"Dumoulin, Maurice (1862-1911). Auteur du texte",Avec mode texte,1902,,(Nogent-le-Rotrou),https://gallica.bnf.fr/ark:/12148/bpt6k9315940
goth,"Catalogue d'une collection importante d'incunables, d'impressions gothique du XVIe siècle et de livres anciens et modernes, manuscrits et imprimés dans tous les genres composant la bibliothèque de feu M. J.-A.-P. Madden,...",,[Vente (Livres). 1890-04-14 - 1890-04-22. Versailles],1890,,Labitte (Paris),https://gallica.bnf.fr/ark:/12148/bd6t542071602
goth,"Catalogue des livres rares et précieux, manuscrits et imprimés composant la bibliothèque de M. P. Desq, de Lyon : manuscrits avec miniatures, heures gothiques, livres singuliers en divers genres, ouvrages ornés de gravures, recueils de costumes, poëtes français des XVe, XVIe et XVIIe siècles, romans de chevalerie et autres, conteurs, facéties, vieilles chroniques françaises, livres imprimés sur vélin, etc. : vente, Paris, rue des Bons enfants, 28, maison Silvestre / par le ministère de Me Delbergue-Cormont",Silvestre. Maison de vente. Auteur du texte,"[Vente. Livres. 1866-04-25 - 1866-05-02. Paris, Maison Silvestre]",1866,,L. Potier (Paris),https://gallica.bnf.fr/ark:/12148/bd6t541810402
goth,Catalogue de pièces gothiques rares et curieuses... provenant des recueils de la bibliothèque du château de Saint-Ylie...,,[Vente. Livres. 1869-11-30. Paris],1869,,A. Labitte (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1241018r
goth,"De l'Application des lois wisigothiques dans le Midi de la France, par M. Brissaud","Brissaud, Jean-Baptiste (1854-1904). Auteur du texte",Avec mode texte,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6115319d
goth,"Quaestionum juris disputatio decimatertia, de condictionibus... desumpta, quam... praeside Dionysio Gothofredo,... publicè defendere conabitur Wolfgangus Powish,... 3. Nonas Februarii anno 1599...","Powish, Wolfgangus. Auteur du texte; Gothofredus, Dionysius. Auteur du texte",Numérisé par le partenaire,,,typis Jodoci Martini,https://gallica.bnf.fr/ark:/12148/bpt6k9116847c
goth,Le gouvernement de Théodoric et la domination des Ostrogoths en Italie d'après les oeuvres d'Ennodius / par Maurice Dumoulin,"Dumoulin, Maurice (1862-1911). Auteur du texte",Avec mode texte,1902,,(Nogent-le-Rotrou),https://gallica.bnf.fr/ark:/12148/bpt6k9315940
goth,"Roderic, dernier roi des Goths , poème, traduit de l'anglais de Robert Southey,... par M. le chevalier ***","Southey, Robert (1774-1843). Auteur du texte",Contient une table des matières,1821,,Galignani (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5758478w
goth,"Codex Theodosianus, cum perpetuis commentariis Jacobi Gothofredi,.... II. Lib. VI-VIII / Praemittuntur chronologia accuratior, chronicon historicum et prolegomena ; subjiciuntur notitia dignitatum, prosopographia, topographia, index rerum et glossarium nomicum ; opus posthumum... recognitum et ordinatum ad usum codicis Justinianei opera et studio Antonii Marvillii,... Editio nova... emendata, variorumque observationibus aucta, quibus adjecit suas Joan. Dan. Ritter,...","Sirmond, Jacques (1559-1651). Auteur du texte; Valentinien III (empereur romain ; 0419-0455). Auteur du texte",[Code théodosien (latin). 1736-1745],1736-1745,,M. G. Weidmann (Lipsiae),https://gallica.bnf.fr/ark:/12148/bpt6k9762915b
goth,"L'indice des prix à la consommation : + 0,3 % en septembre","Institut national de la statistique et des études économiques (France). Antenne (Mamoudzou, Mayotte). Auteur du texte","Comprend : Autres auteurs : Goth, Julia ; Sélémani, Rosemina ; Louachéni, Camélia",2008,Consommation; Indice des prix; Indice des prix à la consommation,Insee Mayotte (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xrc3r
